pt_otimo[x],pt_otimo[y],f(otimo),hiperparametro
0.3480000261245024,1.3485652361225875,-0.16836934651409707,0.0
2.094509374585441,2.4728744189801173,-0.6382169514969828,0.9839893095409035
2.293960495965651,1.9424746170515441,-0.6727487649019842,0.5102169469420493
1.2148362060966835,1.6309671151081946,-0.858463240239713,0.640115897922232
1.583494669439639,1.574919613237326,-1.0005659344820017,0.6385997991773158
1.7247107920838345,1.5793904228122786,-1.0121839788948674,0.6142543166271291
2.1911585135868346,1.4947577875259002,-1.5984532645349228,0.7248520520513395
2.166188899374908,1.5982946153673745,-1.7493290068070895,0.6684123008705595
2.1507806466642925,1.558568384031588,-1.753255835176145,0.1565610344886127
2.2388424834649325,1.5959456852846665,-1.7545585451395382,0.976783763145103
2.2388424834649325,1.5959456852846665,-1.7545585451395382,0.5960985118881259
2.2388424834649325,1.5959456852846665,-1.7545585451395382,0.2726278043246898
2.2062754460729934,1.5898269184641158,-1.786381009731139,0.13716814900686858
2.2062754460729934,1.5898269184641158,-1.786381009731139,0.7108890848996173
2.2062754460729934,1.5898269184641158,-1.786381009731139,0.2419880008393409
2.2062754460729934,1.5898269184641158,-1.786381009731139,0.006896810029325295
2.2062754460729934,1.5898269184641158,-1.786381009731139,0.2267204481157885
2.2062754460729934,1.5898269184641158,-1.786381009731139,0.8395383871179246
2.18408600423642,1.5812359353936754,-1.7911803918845468,0.0144424729592868
2.18408600423642,1.5812359353936754,-1.7911803918845468,0.02926366008171344
2.18408600423642,1.5812359353936754,-1.7911803918845468,0.6624413791520314
2.18408600423642,1.5812359353936754,-1.7911803918845468,0.8715921779946311
2.18408600423642,1.5812359353936754,-1.7911803918845468,0.11012491359476184
2.18408600423642,1.5812359353936754,-1.7911803918845468,0.788075797162776
2.18408600423642,1.5812359353936754,-1.7911803918845468,0.46900575667598876
2.1987851739713298,1.5561472055332537,-1.79245249166161,0.06604539808493815
2.2246884003471954,1.5748481829448382,-1.7928883694569662,0.13509478069865222
2.2246884003471954,1.5748481829448382,-1.7928883694569662,0.9886846823417629
2.195634721456363,1.5817228653402668,-1.795590278755228,0.2550175053862841
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.9009626950454109
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.43472063605489686
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.786664263109466
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.6198079520300203
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.8912136203983924
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.1901581036366533
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.6777659548026167
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.43756274525661665
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.4516873180172749
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.5217394641278762
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.6094633988570571
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.15367298118225614
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.05983880024442223
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.8325816348788915
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.8343266745287629
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.729475519707883
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.9812865572402103
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.6094685457806297
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.4233286265232955
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.7166746867874066
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.9509728435448235
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.05854084771611012
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.25963336449650987
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.08354544542161457
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.7955890376631676
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.926030444424378
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.31896418336003296
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.9863940117582288
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.011096402532020266
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.6184437949580339
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.534333856999374
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.46413955755662584
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.07614488632708583
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.8414417208076984
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.4941554692188702
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.18526312958571078
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.5041715794400562
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.2629021663374821
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.2111782582895294
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.12221005714911215
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.10083090436887343
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.8511399780334451
2.196916952850538,1.5713107445866246,-1.8007115379250391,0.7985052769425403
2.2024652602068904,1.5673814661446612,-1.8008290997828957,0.17852142368725898
2.2024652602068904,1.5673814661446612,-1.8008290997828957,0.6793375129404595
2.2024652602068904,1.5673814661446612,-1.8008290997828957,0.29406927182501297
2.2024652602068904,1.5673814661446612,-1.8008290997828957,0.2796885536726921
2.2024652602068904,1.5673814661446612,-1.8008290997828957,0.16717201608711785
2.2024652602068904,1.5673814661446612,-1.8008290997828957,0.9226973785435509
2.2024652602068904,1.5673814661446612,-1.8008290997828957,0.7809987318486756
2.2024652602068904,1.5673814661446612,-1.8008290997828957,0.04929468728030806
2.2024652602068904,1.5673814661446612,-1.8008290997828957,0.3750255490619815
2.2024652602068904,1.5673814661446612,-1.8008290997828957,0.26258194281679803
2.2024652602068904,1.5673814661446612,-1.8008290997828957,0.588109469559279
2.2024652602068904,1.5673814661446612,-1.8008290997828957,0.29063871898855886
2.2024652602068904,1.5673814661446612,-1.8008290997828957,0.8749174907606917
2.2024652602068904,1.5673814661446612,-1.8008290997828957,0.6342348018098298
2.2024652602068904,1.5673814661446612,-1.8008290997828957,0.33043668936441073
2.2024652602068904,1.5673814661446612,-1.8008290997828957,0.3783713001081168
2.2024652602068904,1.5673814661446612,-1.8008290997828957,0.5267788155227413
2.2024652602068904,1.5673814661446612,-1.8008290997828957,0.20475342161923415
2.2024652602068904,1.5673814661446612,-1.8008290997828957,0.7000343149412424
2.2024652602068904,1.5673814661446612,-1.8008290997828957,0.11361100342115193
2.2024652602068904,1.5673814661446612,-1.8008290997828957,0.12170173767412318
2.2024652602068904,1.5673814661446612,-1.8008290997828957,0.20834187448127783
2.2024652602068904,1.5673814661446612,-1.8008290997828957,0.602844323882266
2.2024652602068904,1.5673814661446612,-1.8008290997828957,0.30112451692593956
2.2024652602068904,1.5673814661446612,-1.8008290997828957,0.20263296281549237
2.2024652602068904,1.5673814661446612,-1.8008290997828957,0.24615746804337413
2.2024652602068904,1.5673814661446612,-1.8008290997828957,0.7688643642434198
2.2024652602068904,1.5673814661446612,-1.8008290997828957,0.843903918692093
2.2024652602068904,1.5673814661446612,-1.8008290997828957,0.765463496400273
2.2024652602068904,1.5673814661446612,-1.8008290997828957,0.765463496400273
