x_otimo[0],x_otimo[1],f_otimo
-9.911131983144685,-9.992747707865249,1.4284876980733077
-9.911131983144685,-9.992747707865249,1.4284876980733077
-9.909120084446794,-9.996008217512463,1.4289858384254683
-9.909120084446794,-9.996008217512463,1.4289858384254683
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
-9.897167391173095,-9.998747944693326,1.4302560854111375
