x_otimo[0],x_otimo[1],f_otimo
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.014260168821783284,0.011483626135897512,1.006405074167118
0.010321913493061649,0.013488587174657077,1.006407955109538
0.010321913493061649,0.013488587174657077,1.006407955109538
0.010321913493061649,0.013488587174657077,1.006407955109538
0.010321913493061649,0.013488587174657077,1.006407955109538
0.010321913493061649,0.013488587174657077,1.006407955109538
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
0.011806611435207157,0.013138349466214574,1.0064101545779316
