pt_otimo[x],pt_otimo[y],f(otimo),hiperparametro
-1.7938186413828314,2.3309973234972787,0.00018160430153169662,0.0
0.6706443262509181,4.195763776578211,0.0013668421546977846,0.0
2.1939573877549527,3.140013534661903,0.19701339702182097,0.0
-0.7762943619894085,0.24233653714402514,0.5166678961379947,0.0
1.4050546239153343,0.5369585899965506,0.5781071776842678,0.0
0.6794572585311931,-0.3164769222268198,0.5822706431561514,0.0
1.9890231706843315,1.7754082762557708,1.8301054884688008,0.0
1.6749978842707112,1.9140128103072271,1.910819955922793,0.0
1.7613655317823804,1.5045513990195314,1.9224773828371418,0.0
1.5749053159091435,1.7102507941368867,1.9732321411114393,0.0
1.5749053159091435,1.7102507941368867,1.9732321411114393,0.0
1.5749053159091435,1.7102507941368867,1.9732321411114393,0.0
1.5749053159091435,1.7102507941368867,1.9732321411114393,0.0
1.5749053159091435,1.7102507941368867,1.9732321411114393,0.0
1.6547613473532516,1.7176619967139102,1.9986729294074899,0.0
1.6547613473532516,1.7176619967139102,1.9986729294074899,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
1.6809259269686692,1.7121350837760096,2.002138936789524,0.0
